name,isPE,amountOfImportedDLL,advapi32.dll,user32.dll,ws2_32.dll,wininet.dll,kernel32.dll,shell32.dll,SizeOfCode,SizeOfInitializedData,SizeOfUninitializedData,AddressOfEntryPoint,ImageBase,MajorSubsystemVersion,NumberOfRvaAndSizes,SizeOfImage,SectionAlignment,FileAlignment,seemsPacked,amountOfSuspiciousSections,amountOfZeroEntropy,lowestEntropy,highestEntropy,NumberOfSections,TimeDateStamp,PointerToSymbolTable,NumberOfSymbols,SizeOfOptionalHeader,Characteristics,relocationsOverlapEntrypoint,sequentialRelocs
8326,1,6,0,1,0,0,1,1,20480,402754,417792,6137,4259840,4,16,856064,4096,4096,1,0,0,6.641024585269018,7.6987898468184905,4,1333397172,0,0,224,271,0,0
8327,1,6,0,1,0,0,1,1,28672,446464,262144,6976,4259840,4,16,995328,4096,4096,1,0,0,4.206686935448474,7.880064121495398,4,1335379208,0,0,224,271,0,0
8328,1,1,0,0,0,0,0,0,9728,26624,0,17438,4194304,6,16,65536,8192,512,0,0,0,0.08153941234324169,5.756538804015511,3,1343349776,0,0,224,258,0,0
8329,1,7,1,1,1,0,1,0,18432,244224,1069948,8192,4194304,5,16,1363968,4096,512,1,3,1,4.164608791209801,7.980779434491256,9,1199997096,0,0,224,271,0,0
8330,1,15,0,0,0,0,1,0,50176,123392,5632,5328,4194304,5,16,163840,4096,512,0,4,1,0.20544562813451883,6.013870907956897,11,32884768,124928,293,240,39,0,0
8331,1,5,0,0,0,0,1,0,9728,27136,0,8185,4194304,5,16,49152,4096,512,0,0,0,4.192898483695389,6.624934593765257,4,1129836094,0,0,224,259,0,0
8332,1,7,1,1,0,0,1,0,165888,39424,0,98338,4194304,5,16,225280,4096,512,0,2,0,1.309136702784461,6.604874796737644,6,1339791514,0,0,224,258,0,257
8333,1,6,0,1,0,0,1,1,20480,402754,417792,6137,4259840,4,16,856064,4096,4096,1,0,0,6.64862336164653,7.699801001343885,4,1333397172,0,0,224,271,0,0
8334,1,7,0,1,0,0,1,0,20480,431426,389120,6165,4259840,4,16,856064,4096,4096,0,0,0,6.637362337133297,7.374572971291287,4,1333485320,0,0,224,271,0,0
8335,1,2,1,0,0,0,1,0,94208,307678,491520,76137,4259840,4,16,913408,4096,4096,1,0,0,3.770000384660344,7.766507584147102,4,1332675903,0,0,224,271,0,0
8336,1,6,0,1,0,0,1,0,206336,0,0,26205,4194304,5,16,286720,4096,512,1,0,0,0.020393135236084953,7.860884490395022,4,1304906909,0,0,224,258,0,93
8337,1,2,0,0,0,0,0,0,47744,354816,0,397630,65536,5,16,403712,128,128,1,1,0,0.28647791295252567,7.9885267018747985,6,1276587571,0,0,224,258,0,72
8338,1,4,0,1,0,1,1,0,45056,409600,0,5968,4194304,4,16,823296,4096,4096,1,0,0,3.9890897254328057,7.7315606059573945,4,1344714209,0,0,224,271,0,0
8339,1,4,0,1,0,0,1,0,24576,428731,389120,6519,4259840,4,16,856064,4096,4096,1,0,0,1.649580278538447,7.636386842712647,4,1333049654,0,0,224,271,0,0
8340,1,5,0,0,1,0,1,0,88576,114688,5632,5376,4194304,5,16,233472,4096,512,0,3,1,0.2044881574398449,7.168398273348281,9,220036,0,0,240,559,0,0
8341,1,5,0,1,0,0,1,0,28672,430080,245760,7014,4259840,4,16,995328,4096,4096,1,0,0,4.224082501265148,7.8217515579810435,4,1335210826,0,0,224,271,0,0
8342,1,3,0,0,0,0,1,0,20480,393216,16384,5299,4259840,4,16,991232,4096,4096,1,0,0,3.152268822501559,7.940972452768867,4,1334652129,0,0,224,271,0,0
8343,1,3,1,1,0,0,1,0,145408,16896,0,5360,4194304,4,16,188416,4096,512,0,5,5,0.416541661794913,6.0505838672920005,8,1342178458,0,0,224,270,0,0
8344,1,1,0,0,0,0,0,0,45056,49152,0,51854,285212672,4,16,114688,8192,4096,0,0,0,0.013126943721219527,5.764755100284768,3,1337352424,0,0,224,258,0,0
8345,1,4,0,1,0,0,1,0,190976,0,0,146979,4194304,5,16,241664,4096,512,0,1,0,5.939417114594279,6.850534273618977,5,1307308631,0,0,224,258,0,91
8346,1,4,0,1,0,0,1,0,5632,16896,0,789536,4259840,4,16,819200,4096,512,0,0,0,0.40554835374125364,6.632501700525991,4,1319571264,0,0,224,271,0,0
8347,1,2,0,0,0,0,1,0,53248,119808,0,6792,4194304,5,16,188416,4096,512,0,0,0,4.924335155740656,6.676882977717827,4,1353668848,0,0,224,259,0,0
8348,1,2,0,0,0,0,1,0,16384,389120,0,6504,4194304,4,16,782336,4096,4096,1,0,0,3.8956762306491073,7.80747164209272,4,1341301058,0,0,224,271,0,0
8349,1,2,0,0,0,0,0,0,60928,371712,0,427582,65536,5,16,434176,512,512,1,1,0,0.26605214894931534,7.987598211151351,6,1213886148,0,0,224,258,0,77
8350,1,3,1,0,0,0,1,0,161280,9728,0,4096,4194304,5,16,221184,4096,512,1,5,0,0.43710972513537405,7.889433796894363,9,1295047889,0,0,224,258,0,148
8351,1,3,1,0,0,0,1,0,102912,5632,0,110256,4194304,4,16,122880,4096,512,0,0,0,1.661304313284645,7.135124369340193,4,1335430892,0,0,224,270,0,2
8352,1,4,0,1,0,0,1,0,12288,393216,0,6248,4194304,4,16,782336,4096,4096,1,0,0,4.642394994986271,7.812910671827177,4,1341428367,0,0,224,271,0,0
8353,1,5,0,1,0,0,1,0,90112,131072,0,91950,4194304,4,16,225280,4096,4096,1,0,0,1.3650887224078097,7.638423840890203,4,1321539775,0,0,224,271,0,0
8354,1,7,1,1,1,0,1,0,18432,244224,1069948,8192,4194304,5,16,1363968,4096,512,1,3,1,4.164608791209801,7.980779434491256,9,1199997096,0,0,224,271,0,0
8355,1,3,1,1,0,0,1,0,43008,120320,0,4096,4194304,4,16,208896,4096,512,0,9,9,0.7084378349416649,6.543533890640842,12,1339858845,0,0,224,270,0,0
8356,1,7,1,1,1,0,1,0,151552,65536,0,83722,1677721600,4,16,237568,4096,4096,0,0,1,1.7831840442687994,6.644508379259647,5,1331946513,0,0,224,8450,0,0
8357,1,3,0,1,0,0,1,0,57344,389120,0,7136,4194304,4,16,823296,4096,4096,1,0,0,4.510340047798733,7.981918263255648,4,1345751731,0,0,224,271,0,0
8358,1,8,1,1,0,0,1,1,28160,445952,16896,14467,4194304,5,16,1163264,4096,512,0,1,1,1.4308602597540492,6.508529563136936,6,1317043288,0,0,224,258,0,0
8359,1,7,1,1,1,0,1,0,18432,244224,1069948,8192,4194304,5,16,1363968,4096,512,1,3,1,4.164608791209801,7.980779434491256,9,1199997096,0,0,224,271,0,0
8360,1,4,0,1,0,0,1,0,5632,497664,0,5492,4194304,4,16,888832,4096,512,0,0,1,4.0498301535559476,6.642860807394871,4,0,0,0,224,271,0,0
8361,1,4,0,1,0,0,1,0,36864,389120,0,5728,4194304,4,16,823296,4096,4096,1,0,0,0.7105967971106154,7.90514545278952,4,1343833647,0,0,224,271,0,0
8362,1,4,0,1,0,0,1,0,284672,26624,0,282192,4194304,4,16,323584,4096,512,1,2,0,0.16032872589902852,7.567162323510166,6,1334474715,0,0,224,270,0,762
8363,1,6,1,0,0,0,1,0,8704,27136,0,9441,4194304,5,16,49152,4096,512,0,0,0,4.415599964165836,5.85651498215379,4,1256604280,0,0,224,259,0,0
8364,1,2,0,1,0,0,1,0,164352,12288,0,142165,4194304,5,16,188416,4096,512,1,0,0,3.4802075378080133,7.900352080915725,4,1307786444,0,0,224,258,0,174
8365,1,5,0,1,0,1,1,0,36864,393216,0,5776,4194304,4,16,823296,4096,4096,1,0,0,3.9205908464939525,7.736620202158684,4,1344630696,0,0,224,271,0,0
8366,1,3,0,0,0,0,1,0,30208,24576,0,6112,4194304,4,16,69632,4096,512,0,0,0,2.0944796456159205,6.363251924408988,4,944228448,0,736,224,775,0,0
8367,1,4,0,1,0,0,1,0,28672,393216,217088,6590,4259840,4,16,987136,4096,4096,1,0,0,3.978445426739278,7.844998764893109,4,1335555348,0,0,224,271,0,0
8368,1,2,0,0,0,0,0,0,60928,371200,0,427070,65536,5,16,433664,512,512,1,1,0,0.2677012914058982,7.988139910279049,6,1213803033,0,0,224,258,0,77
8369,1,1,0,0,0,0,0,0,73728,3584,0,81822,4194304,6,16,98304,8192,512,0,0,0,0.10191042566270775,5.749428385435668,3,1343344156,0,0,224,290,0,0
8370,1,4,0,1,0,0,1,0,4608,367104,0,787392,4259840,4,16,1167360,4096,512,1,0,0,2.6674673434237475,7.987983606912919,4,1319571264,0,0,224,271,0,0
8371,1,2,1,0,0,0,1,0,2048,92160,0,4880,4194304,4,16,106496,4096,512,1,0,0,2.076710866356221,7.5282204644656545,4,1332567601,0,0,224,270,0,1
8372,1,2,0,0,0,0,0,0,60416,374272,0,429630,65536,5,16,436224,512,512,1,1,0,0.18710721574232925,7.989111635194226,6,1214765352,0,0,224,258,0,77
8373,1,6,0,1,0,0,1,0,32768,434176,405504,6980,4259840,4,16,819200,4096,4096,1,0,0,4.240983992221178,7.5154340807230655,4,1336070656,0,0,224,271,0,0
8374,1,6,1,1,0,0,1,1,94208,298478,401408,76383,4259840,4,16,815104,4096,4096,1,0,0,4.074325254803732,7.774288970706438,4,1332407685,0,0,224,271,0,0
8375,1,3,1,0,0,0,1,0,8192,329282,540672,4672,4194304,4,16,897024,4096,4096,1,0,0,0.7115733209801056,7.836718181499771,4,1331671113,0,0,224,271,0,0
8376,1,7,1,1,0,0,1,0,4096,365928,434176,4748,4194304,4,16,819200,4096,4096,1,1,0,0.10431583732584766,7.709114647320874,5,1331491250,0,0,224,271,0,0
8377,1,2,1,0,0,0,1,0,2048,94720,0,4704,4194304,4,16,118784,4096,512,1,3,2,1.9360022337135043,7.719834082003273,7,1332808835,0,0,224,270,0,2
8378,1,4,0,1,0,0,1,0,36864,380928,0,5568,4194304,4,16,823296,4096,4096,1,0,0,6.118592799243327,7.906157058842369,4,1344425924,0,0,224,271,0,0
8379,1,4,0,1,0,0,1,0,6144,367104,0,787716,4259840,4,16,1167360,4096,512,1,0,0,2.6908970808090285,7.9867070751327045,4,1319571264,0,0,224,271,0,0
8380,1,7,1,1,0,0,1,0,0,335742976,110080,49632,4194304,5,16,336371712,4096,512,0,0,0,4.954639531259337,7.081731711397276,4,1288028569,0,0,224,259,0,0
8381,1,2,0,1,0,0,1,0,12288,389120,0,5544,4194304,4,16,823296,4096,4096,1,0,0,3.4629556820253993,7.9213755682417,4,1343141119,0,0,224,271,0,0
8382,1,6,0,0,0,0,1,0,8704,24064,3072,5328,4194304,5,16,61440,4096,512,0,4,1,0.19743807838821048,5.870113079146139,11,0,25600,83,240,39,0,0
8383,1,2,0,0,0,0,1,0,16384,385024,0,6504,4194304,4,16,782336,4096,4096,1,0,0,3.0607784922594576,7.807484272904937,4,1341255872,0,0,224,271,0,0
8384,1,5,1,1,0,0,1,0,4096,278016,0,4928,4194304,4,16,299008,4096,512,1,3,2,3.051549770067905,7.716118759544116,7,1332258965,0,0,224,270,0,399
8385,1,3,1,0,0,0,1,0,2048,258560,0,4640,4194304,4,16,286720,4096,512,1,4,3,1.9906400980354142,7.76941823957066,8,1332870024,0,0,224,270,0,2
8386,1,4,1,1,0,0,1,0,112128,15872,0,109760,4194304,4,16,151552,4096,512,0,4,0,0.16032872589902852,7.0808596932656735,8,1334857693,0,0,224,270,0,278
8387,1,3,0,1,0,0,1,0,32768,405504,376832,6708,4259840,4,16,819200,4096,4096,1,0,0,3.967248013389364,7.825190019484134,4,1336033167,0,0,224,271,0,0
8388,1,2,0,1,0,0,1,0,12288,389120,0,6208,4194304,4,16,782336,4096,4096,1,0,0,0.8632932490940102,7.96364617296434,4,1341691629,0,0,224,271,0,0
8389,1,4,0,1,0,0,1,0,36864,380928,0,5616,4194304,4,16,823296,4096,4096,1,0,0,0.7074423547329675,7.904712894797087,4,1343908395,0,0,224,271,0,0
8390,1,4,0,1,0,0,1,0,5632,16896,0,789420,4259840,4,16,819200,4096,512,0,0,0,0.4023792985675851,6.628333267557856,4,1319571264,0,0,224,271,0,0
8391,1,4,0,1,0,0,1,0,28672,393216,217088,6523,4259840,4,16,987136,4096,4096,1,0,0,3.982417446495472,7.847939386504081,4,1335608472,0,0,224,271,0,0
8392,1,4,0,1,0,0,1,0,20480,419138,401408,6109,4259840,4,16,856064,4096,4096,1,0,0,6.6144170142353795,7.565074674580706,4,1333306672,0,0,224,271,0,0
8393,1,4,0,1,0,0,1,0,36864,389120,0,5728,4194304,4,16,823296,4096,4096,1,0,0,0.7109679676344131,7.9050097942916535,4,1343833647,0,0,224,271,0,0
8394,1,4,0,1,0,0,1,0,105984,0,0,55440,4194304,5,16,245760,4096,512,1,0,0,6.2038731887726595,7.847225764832146,3,1303612651,0,0,224,258,0,99
8395,1,3,0,0,0,0,1,0,20480,393216,16384,5299,4259840,4,16,991232,4096,4096,1,0,0,3.152268822501559,7.940972452768867,4,1334652129,0,0,224,271,0,0
8396,1,3,1,0,0,0,1,0,2048,91648,0,4640,4194304,4,16,110592,4096,512,1,0,0,2.006387977875609,7.756247313501039,5,1332907274,0,0,224,270,0,2
8397,1,3,1,0,0,0,1,0,102912,5632,0,110208,4194304,4,16,122880,4096,512,0,0,0,1.5771066802569238,7.132685458431449,4,1335355241,0,0,224,270,0,2
8398,1,4,0,1,0,0,1,0,190976,0,0,146979,4194304,5,16,241664,4096,512,0,1,0,5.938540155653796,6.851356218891234,5,1307308631,0,0,224,258,0,91
8399,1,4,0,1,0,0,1,0,36864,397312,0,5680,4194304,4,16,823296,4096,4096,1,0,0,3.7955417324642164,7.731451356530572,4,1344581633,0,0,224,271,0,0
8400,1,2,0,1,0,0,1,0,12288,401408,0,6323,4194304,4,16,782336,4096,4096,1,0,0,0.8847770131291449,7.902794006783808,4,1341834331,0,0,224,271,0,0
8401,1,2,0,0,0,0,0,0,60928,371712,0,427582,65536,5,16,434176,512,512,1,1,0,0.2546070733732432,7.987203627490554,6,1212817243,0,0,224,258,0,77
8402,1,2,0,0,0,0,0,0,60928,371200,0,427070,65536,5,16,433664,512,512,1,1,0,0.2672130101558982,7.988829870970352,6,1212821566,0,0,224,258,0,77
8403,1,12,0,0,0,0,1,0,12288,33792,3072,5328,4194304,5,16,65536,4096,512,0,4,1,0.19743807838821048,5.785474741916987,11,12671008,35328,165,240,39,0,0
8404,1,6,0,1,0,0,1,0,181760,0,0,127207,4194304,5,16,237568,4096,512,0,0,0,0.020393135236084953,7.045522528968253,4,1305597539,0,0,224,258,0,95
8405,1,4,0,1,0,0,1,0,5632,387584,0,5500,4194304,4,16,823296,4096,512,1,0,1,4.069408853165468,7.852516901468407,4,1326871294,0,0,224,271,0,0
8406,1,8,1,1,0,0,1,1,332800,229888,0,314688,4194304,4,16,581632,4096,4096,0,0,0,3.6008642533645197,6.140242345090953,6,973786815,0,0,224,270,0,931
8407,1,7,1,1,1,0,1,0,151552,65536,0,84506,1677721600,4,16,237568,4096,4096,0,0,0,0.013126943721219527,6.666484812763243,5,1332478566,0,0,224,8450,0,0
8408,1,4,1,1,0,0,1,0,113152,15872,0,109808,4194304,4,16,155648,4096,512,0,5,0,0.16032872589902852,7.08080704335829,9,1335036261,0,0,224,270,0,301
8409,1,4,0,1,0,0,1,0,5632,387584,0,5344,4194304,4,16,823296,4096,512,1,0,1,4.0846967514373,7.852365800844338,4,1326871294,0,0,224,271,0,0
8410,1,4,1,0,0,0,1,0,175616,211968,5120,5376,4194304,5,16,417792,4096,512,0,3,1,0.2044881574398449,6.163333486110991,10,0,0,0,240,559,0,0
8411,1,5,0,1,0,0,1,0,67072,0,0,37139,4194304,5,16,290816,4096,512,1,0,0,6.196725109156018,7.679696847637801,3,1300023900,0,0,224,258,0,94
8412,1,2,0,1,0,0,1,0,142336,24576,0,112794,4194304,5,16,192512,4096,512,1,5,0,0.41684622993819864,7.971017586786231,9,1297596187,0,0,224,258,0,111
8413,1,7,0,1,0,0,1,0,244224,322560,10752,5376,4194304,5,16,360448,4096,512,0,3,1,0.2005819074398449,6.2743253055628445,9,347504,0,0,240,559,0,0
8414,1,4,1,1,0,0,1,0,15360,111104,0,6000,4194304,4,16,147456,4096,512,0,3,3,2.617643850195868,7.2867762453179035,7,1338079166,0,0,224,270,0,0
8415,1,5,0,0,0,0,1,0,168448,48640,0,170320,5368709120,5,16,237568,4096,512,0,0,0,3.288444081551733,6.093181537677063,6,1484591806,0,0,240,34,0,0
8416,1,4,1,1,0,0,1,0,104448,3072,0,5536,4194304,4,16,131072,4096,512,0,3,2,2.6228839194902287,7.12641863113833,7,1335978107,0,0,224,270,0,0
8417,1,3,0,1,0,0,1,0,31744,179200,0,7624,5368709120,5,16,225280,4096,512,0,0,0,1.948686751363957,6.447147853997843,6,1487835011,0,0,240,34,0,0
8418,1,2,1,0,0,0,1,0,269824,4608,0,9296,4194304,4,16,286720,4096,512,1,0,0,2.037838402088327,7.723883658139522,4,1335898209,0,0,224,270,0,2
8419,1,3,1,0,0,0,1,0,102912,5632,0,110208,4194304,4,16,122880,4096,512,0,0,0,1.5771066802569238,7.130765975694441,4,1335355304,0,0,224,270,0,2
8420,1,7,1,1,1,0,1,0,143360,61440,0,77738,1677721600,4,16,225280,4096,4096,0,0,1,1.5186124008942068,6.6434410073850465,5,1333760698,0,0,224,8450,0,0
8421,1,4,1,0,0,0,1,0,5632,384512,0,5280,4194304,4,16,823296,4096,512,1,0,1,4.057117403115153,7.882511971906257,4,0,0,0,224,271,0,0
8422,1,7,1,1,1,0,1,0,143360,61440,0,77738,1677721600,4,16,225280,4096,4096,0,0,0,2.6080500521801606,6.644070165747287,5,1333985043,0,0,224,8450,0,439
8423,1,7,1,1,1,0,1,0,143360,61440,0,77738,1677721600,4,16,225280,4096,4096,0,0,1,1.5174050099221914,6.643844233661688,5,1333758959,0,0,224,8450,0,0
8424,1,4,0,1,0,0,1,0,5632,16896,0,789512,4259840,4,16,819200,4096,512,0,0,0,0.40554835374125364,6.677822214518985,4,1319571264,0,0,224,271,0,0
8425,1,2,0,0,0,0,0,0,60928,371712,0,427582,65536,5,16,434176,512,512,1,1,0,0.2669090276124811,7.987670018081072,6,1212822663,0,0,224,258,0,77
8426,1,4,1,1,0,0,1,0,112128,15872,0,109760,4194304,4,16,151552,4096,512,0,4,0,0.16032872589902852,7.079924065398528,8,1334894513,0,0,224,270,0,278
8427,1,4,1,0,0,0,1,0,4096,349544,450560,4637,4194304,4,16,819200,4096,4096,1,0,0,0.7327050602348165,7.7552436782936995,4,1331408674,0,0,224,271,0,0
8428,1,4,0,1,0,0,1,0,36864,389120,0,5728,4194304,4,16,823296,4096,4096,1,0,0,0.7102209205690277,7.905044811639377,4,1343849227,0,0,224,271,0,0
8429,1,6,1,1,0,0,1,1,120320,35328,0,4992,4194304,4,16,167936,4096,512,0,1,1,2.201843121619198,7.100168157045157,5,1346756581,0,0,224,270,0,399
8430,1,5,0,1,0,0,1,0,49152,97280,0,30406,4194304,5,16,159744,4096,512,1,0,0,4.539365694133828,7.972867022255705,4,1341586878,0,0,224,258,0,149
8431,1,7,0,0,0,0,1,0,148992,247296,0,24412,4194304,5,16,983040,4096,512,1,0,0,3.8011858317682266,7.953063350677942,5,1152790033,0,0,224,258,0,18
8432,1,2,1,0,0,0,1,0,94208,307678,491520,76217,4259840,4,16,913408,4096,4096,1,0,0,3.816399394457816,7.769359088218244,4,1332535995,0,0,224,271,0,0
8433,1,7,1,1,1,0,1,0,143360,61440,0,77738,1677721600,4,16,225280,4096,4096,0,0,0,2.6080500521801606,6.643844233661688,5,1333758959,0,0,224,8450,0,439
8434,1,4,0,1,0,0,1,0,20480,419138,401408,6109,4259840,4,16,856064,4096,4096,1,0,0,6.646922890982132,7.5706605584202835,4,1333306672,0,0,224,271,0,0
8435,1,18,0,0,0,0,1,0,32768,86016,438272,4096,4194304,4,16,884736,4096,512,1,0,0,3.685399417808919,7.995702993063547,3,1385615580,0,0,224,14,0,0
8436,1,4,0,1,0,0,1,0,112128,26624,0,111456,4194304,4,16,147456,4096,512,0,0,0,4.373428130400757,6.976952937800203,4,1334137237,0,0,224,270,0,762
8437,1,6,0,1,0,0,1,0,32768,442368,4096,6900,4259840,4,16,819200,4096,4096,1,1,1,4.245318003577398,7.469046097352074,5,1335978445,0,0,224,271,0,0
8438,1,4,0,1,0,0,1,0,20480,479232,0,6355,4194304,4,16,827392,4096,4096,1,0,0,2.0027707130386867,7.975509073679762,4,1342207595,0,0,224,271,0,0
8439,1,7,1,1,1,0,1,0,147456,61440,0,79418,1677721600,4,16,229376,4096,4096,0,0,0,2.6095370341711437,6.621145106231207,5,1325124691,0,0,224,8450,0,483
8440,1,4,1,1,0,0,1,0,113152,15872,0,109808,4194304,4,16,155648,4096,512,0,5,0,0.16032872589902852,7.080751498856923,9,1335154835,0,0,224,270,0,301
8441,1,5,0,1,0,0,1,0,20480,390466,430080,5927,4259840,4,16,856064,4096,4096,1,0,0,6.639584854345094,7.876951605912776,4,1333619166,0,0,224,271,0,0
8442,1,4,1,1,0,0,1,0,112128,15872,0,109696,4194304,4,16,151552,4096,512,0,4,0,0.16032872589902852,7.080028980551609,8,1334767691,0,0,224,270,0,278
8443,1,2,0,0,0,0,0,0,60928,371200,0,427070,65536,5,16,433664,512,512,1,1,0,0.26644455820119883,7.988431002726878,6,1209740650,0,0,224,258,0,77
8444,1,8,1,1,0,0,1,1,231424,91136,0,122080,5368709120,5,16,348160,4096,512,0,0,0,3.6883181195195545,6.0337922303332965,5,1266297911,0,0,240,35,0,0
8445,1,7,1,1,1,0,1,0,143360,61440,0,77738,1677721600,4,16,225280,4096,4096,0,0,1,1.5178295527455088,6.643661752884318,5,1333985852,0,0,224,8450,0,0
8446,1,2,0,0,0,0,0,0,60928,371200,0,427070,65536,5,16,433664,512,512,1,1,0,0.26605214894931534,7.9888298199496335,6,1212821566,0,0,224,258,0,77
8447,1,8,0,1,0,0,1,1,20480,430035,573440,5619,4259840,4,16,1044480,4096,4096,1,0,0,1.3383648864234357,7.885673392036305,4,1333737924,0,0,224,271,0,0
8448,1,4,0,1,0,0,1,0,28672,409600,4096,6539,4259840,4,16,819200,4096,4096,1,1,1,3.9837350453792273,7.823023924625508,5,1335725530,0,0,224,271,0,0
8449,1,4,1,1,0,0,1,0,113152,15872,0,109808,4194304,4,16,155648,4096,512,0,5,0,0.16032872589902852,7.084459137018155,9,1335109708,0,0,224,270,0,301
8450,1,3,1,1,0,0,1,0,145408,16896,0,5360,4194304,4,16,188416,4096,512,0,5,5,0.416541661794913,6.048918933222794,8,1342138802,0,0,224,270,0,0
8451,1,5,0,1,0,0,1,0,28672,421888,245760,7002,4259840,4,16,987136,4096,4096,1,0,0,4.2516646054999985,7.836539516677075,4,1335469004,0,0,224,271,0,0
8452,1,6,0,1,0,0,1,1,28672,446464,262144,6976,4259840,4,16,995328,4096,4096,1,0,0,4.206686935448474,7.872096396135588,4,1335379208,0,0,224,271,0,0
8453,1,6,0,1,0,0,1,0,32768,442368,4096,6900,4259840,4,16,819200,4096,4096,1,1,1,4.245318003577398,7.468543793539081,5,1335978445,0,0,224,271,0,0
8454,1,5,1,1,0,1,1,0,92672,146432,0,55512,4194304,5,16,262144,4096,512,0,0,0,3.341579318430758,6.810658074319259,5,1394104645,0,0,224,258,0,284
8455,1,5,1,1,0,0,1,0,349184,20992,0,347088,4194304,4,16,389120,4096,512,0,3,0,0.16032872589902852,6.577622613425191,7,1334695803,0,0,224,270,0,540
8456,1,4,0,1,0,0,1,0,5632,16896,0,789336,4259840,4,16,819200,4096,512,0,0,0,0.4023792985675851,6.697874151285479,4,1319571264,0,0,224,271,0,0
8457,1,4,1,1,0,0,1,0,92160,2048,0,4720,4194304,4,16,106496,4096,512,1,0,0,2.093858639482634,7.615080855875602,3,1333499046,0,0,224,270,0,2
8458,1,5,0,1,0,0,1,0,49152,97280,0,30406,4194304,5,16,159744,4096,512,1,0,0,4.539365694133828,7.972865009687145,4,1341586878,0,0,224,258,0,149
8459,1,1,0,0,0,0,0,0,31232,3072,0,39006,4194304,4,16,57344,8192,512,0,0,0,0.08153941234324169,5.6485452811100565,3,1328929655,0,0,224,258,0,0
8460,1,2,0,1,0,0,1,0,0,4608,0,7954,4194304,5,16,385024,4096,512,0,1,0,3.1982004378304616,7.110848069297069,5,1301029282,0,0,224,258,0,134
8461,1,4,1,1,0,0,1,0,113152,15872,0,109808,4194304,4,16,155648,4096,512,0,5,0,0.16032872589902852,7.0807476426255835,9,1335058815,0,0,224,270,0,301
8462,1,4,1,1,0,0,1,0,113152,15872,0,109808,4194304,4,16,155648,4096,512,0,5,0,0.16032872589902852,7.082711373366395,9,1334931646,0,0,224,270,0,301
8463,1,6,1,0,1,0,1,1,55296,50176,0,57817,4194304,6,16,118784,4096,512,0,0,0,1.8656088237561104,6.520735069776848,5,1482234863,0,0,224,258,0,149
8464,1,6,1,1,0,0,1,0,9216,29184,0,4775,4194304,5,16,49152,4096,512,0,0,0,4.662658187736697,6.672806285785932,4,1274519548,0,0,224,259,0,0
8465,1,9,1,1,0,0,1,0,99840,48640,0,5248,4194304,4,16,176128,4096,512,1,4,4,4.2396917786545405,7.517417316252944,8,1333029648,0,0,224,270,0,1200
8466,1,4,0,1,0,0,1,0,12288,397312,0,6339,4194304,4,16,827392,4096,4096,1,0,0,4.924115752642617,7.97632513201215,4,1342295985,0,0,224,271,0,0
8467,1,2,0,0,0,0,0,0,60416,401920,0,457278,65536,5,16,463872,512,512,1,1,0,0.20166348013904328,7.9902987512530865,6,1215806583,0,0,224,258,0,79
8468,1,4,0,1,0,0,1,0,22528,136192,0,16184,4194304,5,16,262144,4096,512,1,4,0,0.020393135236084953,7.9927362364825925,8,1337086863,0,0,224,258,0,156
8469,1,5,0,1,0,0,1,0,204800,0,0,55149,4194304,5,16,290816,4096,512,1,0,0,0.020393135236084953,7.862929376493512,4,1304494798,0,0,224,258,0,96
8470,1,6,0,1,0,0,1,0,28672,425984,249856,7354,4259840,4,16,987136,4096,4096,1,0,0,4.365003733337219,7.868326403989712,4,1335109490,0,0,224,271,0,0
8471,1,6,0,1,0,0,1,0,28672,425984,249856,7354,4259840,4,16,987136,4096,4096,1,0,0,4.365003733337219,7.871125261351269,4,1335109490,0,0,224,271,0,0
8472,1,4,0,1,0,0,1,0,285184,26624,0,282720,4194304,4,16,327680,4096,512,1,2,0,0.16032872589902852,7.560861797221348,6,1334550309,0,0,224,270,0,762
8473,1,3,1,1,0,0,1,0,145408,46592,0,5248,4194304,4,16,217088,4096,512,0,5,5,0.12943919267108936,6.049992518973828,8,1342261252,0,0,224,270,0,0
8474,1,6,0,1,0,0,1,0,32768,438272,4096,8036,4259840,4,16,819200,4096,4096,1,1,1,4.31919852155767,7.514071928783721,5,1335866190,0,0,224,271,0,0
8475,1,1,0,0,0,0,0,0,44544,3072,0,52286,4194304,6,16,73728,8192,512,0,0,0,0.08153941234324169,5.730859809377422,3,1343348739,0,0,224,258,0,0
8476,1,2,0,0,0,0,0,0,60928,371712,0,427582,65536,5,16,434176,512,512,1,1,0,0.26654043019931534,7.9875027590360945,6,1213802347,0,0,224,258,0,77
8477,1,4,1,1,0,0,1,0,92160,2048,0,4720,4194304,4,16,106496,4096,512,1,0,0,2.093858639482634,7.615082306964337,3,1333502646,0,0,224,270,0,2
8478,1,25,1,1,1,1,1,1,1904640,1045504,0,1817512,4194304,5,16,2969600,4096,512,0,3,0,0.020393135236084953,7.755935018290174,8,1482202250,0,0,224,290,0,9101
8479,1,4,0,1,0,0,1,0,20480,479232,0,6355,4194304,4,16,827392,4096,4096,1,0,0,2.002157487112557,7.976777842940729,4,1342207595,0,0,224,271,0,0
8480,1,3,0,0,0,0,1,0,88576,10752,1536,4096,4194304,4,16,114688,4096,512,0,1,2,4.487925565813713,6.385535606162601,5,111418,0,0,224,783,0,0
